timestamp,test_distance,target_id,x_mm,y_mm,z_mm
1777584804.079415,2.0m,0,-145,353,1975
1777584804.12829,2.0m,0,-145,356,1979
1777584804.181772,2.0m,0,-148,354,1983
1777584804.2358022,2.0m,0,-147,353,1975
1777584804.287113,2.0m,0,-153,353,1975
1777584804.340132,2.0m,0,-153,356,1979
1777584804.39488,2.0m,0,-150,355,1972
1777584804.449087,2.0m,0,-150,353,1975
1777584804.505614,2.0m,0,-153,356,1975
1777584804.554952,2.0m,0,-153,356,1979
1777584804.6131158,2.0m,0,-151,354,1983
1777584804.664236,2.0m,0,-150,350,1975
1777584804.719483,2.0m,0,-156,356,1979
1777584804.775402,2.0m,0,-156,358,1986
1777584804.824217,2.0m,0,-156,352,1983
1777584804.881152,2.0m,0,-156,352,1983
1777584804.94117,2.0m,0,-155,356,1975
1777584804.9871008,2.0m,0,-156,356,1979
1777584805.04054,2.0m,0,-161,351,1979
1777584805.099494,2.0m,0,-161,352,1983
1777584805.152417,2.0m,0,-158,352,1972
1777584805.2058089,2.0m,0,-156,352,1983
1777584805.2599812,2.0m,0,-155,344,1972
1777584805.3128572,2.0m,0,-156,351,1979
1777584805.3689952,2.0m,0,-158,346,1979
1777584805.4200718,2.0m,0,-161,348,1979
1777584805.47472,2.0m,0,-161,348,1975
1777584805.528073,2.0m,0,-160,349,1968
1777584805.581367,2.0m,0,-160,349,1968
1777584805.63846,2.0m,0,-160,350,1972
1777584805.687265,2.0m,0,-160,350,1972
1777584805.742054,2.0m,0,-159,348,1961
1777584805.799375,2.0m,0,-160,348,1965
1777584805.852801,2.0m,0,-160,349,1968
1777584805.9082508,2.0m,0,-163,346,1968
1777584805.954462,2.0m,0,-159,348,1961
1777584806.012699,2.0m,0,-160,346,1965
1777584806.0654132,2.0m,0,-162,348,1965
1777584806.119432,2.0m,0,-162,347,1958
1777584806.1719491,2.0m,0,-162,349,1954
1777584806.227658,2.0m,0,-162,348,1961
1777584806.2806358,2.0m,0,-162,346,1965
1777584806.3391712,2.0m,0,-157,346,1965
1777584806.387094,2.0m,0,-159,347,1958
1777584806.442146,2.0m,0,-159,347,1958
1777584806.495224,2.0m,0,-159,349,1954
1777584806.550148,2.0m,0,-159,348,1961
1777584806.605227,2.0m,0,-159,345,1961
1777584806.653858,2.0m,0,-159,347,1958
1777584806.712831,2.0m,0,-157,345,1961
1777584806.762538,2.0m,0,-160,346,1965
1777584806.8163998,2.0m,0,-162,344,1954
1777584806.871742,2.0m,0,-159,345,1958
1777584806.9210198,2.0m,0,-159,347,1958
1777584806.975132,2.0m,0,-159,345,1958
1777584807.030993,2.0m,0,-159,345,1958
1777584807.0848472,2.0m,0,-159,348,1961
1777584807.141279,2.0m,0,-157,345,1961
1777584807.190497,2.0m,0,-159,343,1961
1777584807.246121,2.0m,0,-154,348,1961
1777584807.305571,2.0m,0,-154,345,1961
1777584807.3532438,2.0m,0,-159,347,1958
1777584807.4049878,2.0m,0,-157,345,1961
1777584807.462444,2.0m,0,-154,345,1958
1777584807.517497,2.0m,0,-154,347,1958
1777584807.573781,2.0m,0,-157,345,1958
1777584807.6239748,2.0m,0,-154,345,1961
1777584807.677511,2.0m,0,-154,345,1958
1777584807.734507,2.0m,0,-154,348,1961
1777584807.785234,2.0m,0,-154,344,1954
1777584807.841133,2.0m,0,-154,345,1958
1777584807.894214,2.0m,0,-154,345,1958
1777584807.9461372,2.0m,0,-151,344,1954
1777584808.00444,2.0m,0,-154,345,1961
1777584808.0541701,2.0m,0,-154,345,1961
1777584808.1076028,2.0m,0,-160,346,1965
1777584808.161082,2.0m,0,-157,345,1958
1777584808.21563,2.0m,0,-154,345,1961
1777584808.271934,2.0m,0,-154,345,1958
1777584808.321737,2.0m,0,-154,345,1958
1777584808.374004,2.0m,0,-154,345,1961
1777584808.432837,2.0m,0,-154,345,1961
1777584808.485107,2.0m,0,-154,345,1958
1777584808.540839,2.0m,0,-154,344,1954
1777584808.593305,2.0m,0,-154,345,1961
1777584808.646079,2.0m,0,-157,345,1958
1777584808.701925,2.0m,0,-154,344,1954
1777584808.753494,2.0m,0,-154,345,1958
